id_mesure,id_capteur,date_heure_mesure,valeur_mesuree,unite_mesure,qualite
2392,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-07 15:57:25,1016.98,kWh,
2393,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-07 16:27:25,617.83,kWh,
2394,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-07 16:57:25,1442.4,kWh,
2395,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-07 17:27:25,301.12,kWh,
2396,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-07 17:57:25,178.27,kWh,
2397,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-07 18:27:25,923.62,kWh,
2398,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-07 18:57:25,899.04,kWh,
2399,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-07 19:27:25,269.17,kWh,
2400,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-07 19:57:25,118.48,kWh,
2401,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-07 20:27:25,582.03,kWh,
2402,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-07 20:57:25,349.69,kWh,
2403,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-07 21:27:25,1204.86,kWh,
2404,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-07 21:57:25,887.36,kWh,
2405,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-07 22:27:25,1303.29,kWh,
2406,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-07 22:57:25,722.54,kWh,
2407,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-07 23:27:25,694.34,kWh,
2408,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-07 23:57:25,1162.37,kWh,
2409,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 00:27:25,959.96,kWh,
2410,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 00:57:25,525.99,kWh,
2411,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 01:27:25,278.69,kWh,
2412,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 01:57:25,535.65,kWh,
2413,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 02:27:25,1356.92,kWh,
2414,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 02:57:25,1033.26,kWh,
2415,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 03:27:25,958.74,kWh,
2416,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 03:57:25,472.46,kWh,
2417,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 04:27:25,1167.21,kWh,
2418,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 04:57:25,428.24,kWh,
2419,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 05:27:25,225.16,kWh,
2420,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 05:57:25,1096.72,kWh,
2421,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 06:27:25,1136.87,kWh,
2422,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 06:57:25,520.83,kWh,
2423,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 07:27:25,714.12,kWh,
2424,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 07:57:25,150.14,kWh,
2425,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 08:27:25,372.11,kWh,
2426,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 08:57:25,609.8,kWh,
2427,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 09:27:25,329.8,kWh,
2428,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 09:57:25,662.11,kWh,
2429,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 10:27:25,480.22,kWh,
2430,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 10:57:25,354.2,kWh,
2431,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 11:27:25,1306.0,kWh,
2432,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 11:57:25,459.49,kWh,
2433,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 12:27:25,764.84,kWh,
2434,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 12:57:25,282.59,kWh,
2435,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 13:27:25,553.94,kWh,
2436,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 13:57:25,461.56,kWh,
2437,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 14:27:25,290.73,kWh,
2438,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 14:57:25,1429.07,kWh,
2439,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 15:27:25,1467.07,kWh,
2440,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 15:57:25,137.71,kWh,
2441,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 16:27:25,741.27,kWh,
2442,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 16:57:25,1207.38,kWh,
2443,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 17:27:25,1147.94,kWh,
2444,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 17:57:25,829.43,kWh,
2445,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 18:27:25,367.29,kWh,
2446,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 18:57:25,196.43,kWh,
2447,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 19:27:25,598.17,kWh,
2448,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 19:57:25,1021.48,kWh,
2449,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 20:27:25,409.29,kWh,
2450,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 20:57:25,627.95,kWh,
2451,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 21:27:25,1254.94,kWh,
2452,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 21:57:25,243.35,kWh,
2453,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 22:27:25,1357.22,kWh,
2454,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 22:57:25,1208.71,kWh,
2455,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 23:27:25,607.05,kWh,
2456,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-08 23:57:25,719.77,kWh,
2457,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 00:27:25,1218.92,kWh,
2458,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 00:57:25,595.29,kWh,
2459,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 01:27:25,1464.23,kWh,
2460,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 01:57:25,679.58,kWh,
2461,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 02:27:25,328.68,kWh,
2462,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 02:57:25,791.96,kWh,
2463,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 03:27:25,543.22,kWh,
2464,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 03:57:25,613.75,kWh,
2465,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 04:27:25,1027.83,kWh,
2466,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 04:57:25,1450.43,kWh,
2467,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 05:27:25,1200.81,kWh,
2468,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 05:57:25,1227.01,kWh,
2469,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 06:27:25,1080.37,kWh,
2470,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 06:57:25,895.12,kWh,
2471,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 07:27:25,126.05,kWh,
2472,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 07:57:25,1482.18,kWh,
2473,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 08:27:25,1360.58,kWh,
2474,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 08:57:25,443.03,kWh,
2475,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 09:27:25,779.67,kWh,
2476,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 09:57:25,271.86,kWh,
2477,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 10:27:25,791.94,kWh,
2478,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 10:57:25,457.49,kWh,
2479,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 11:27:25,811.01,kWh,
2480,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 11:57:25,310.34,kWh,
2481,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 12:27:25,575.64,kWh,
2482,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 12:57:25,520.46,kWh,
2483,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 13:27:25,704.11,kWh,
2484,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 13:57:25,1266.96,kWh,
2485,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 14:27:25,208.48,kWh,
2486,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 14:57:25,573.61,kWh,
2487,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 15:27:25,886.95,kWh,
2488,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 15:57:25,1355.29,kWh,
2489,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 16:27:25,1385.15,kWh,
2490,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 16:57:25,1085.03,kWh,
2491,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 17:27:25,644.27,kWh,
2492,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 17:57:25,272.21,kWh,
2493,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 18:27:25,212.45,kWh,
2494,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 18:57:25,1063.3,kWh,
2495,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 19:27:25,1000.23,kWh,
2496,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 19:57:25,182.73,kWh,
2497,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 20:27:25,1110.99,kWh,
2498,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 20:57:25,705.22,kWh,
2499,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 21:27:25,1364.65,kWh,
2500,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 21:57:25,1415.45,kWh,
2501,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 22:27:25,1410.75,kWh,
2502,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 22:57:25,388.15,kWh,
2503,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 23:27:25,742.14,kWh,
2504,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-09 23:57:25,1407.0,kWh,
2505,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 00:27:25,1293.73,kWh,
2506,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 00:57:25,938.73,kWh,
2507,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 01:27:25,977.77,kWh,
2508,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 01:57:25,622.74,kWh,
2509,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 02:27:25,288.76,kWh,
2510,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 02:57:25,1356.55,kWh,
2511,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 03:27:25,869.14,kWh,
2512,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 03:57:25,623.4,kWh,
2513,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 04:27:25,533.43,kWh,
2514,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 04:57:25,1476.12,kWh,
2515,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 05:27:25,1421.89,kWh,
2516,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 05:57:25,866.5,kWh,
2517,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 06:27:25,567.58,kWh,
2518,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 06:57:25,112.76,kWh,
2519,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 07:27:25,1347.22,kWh,
2520,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 07:57:25,435.13,kWh,
2521,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 08:27:25,448.37,kWh,
2522,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 08:57:25,825.0,kWh,
2523,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 09:27:25,711.51,kWh,
2524,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 09:57:25,1365.22,kWh,
2525,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 10:27:25,1062.31,kWh,
2526,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 10:57:25,1482.67,kWh,
2527,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 11:27:25,200.08,kWh,
2528,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 11:57:25,585.98,kWh,
2529,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 12:27:25,1255.63,kWh,
2530,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 12:57:25,1479.84,kWh,
2531,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 13:27:25,669.29,kWh,
2532,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 13:57:25,326.2,kWh,
2533,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 14:27:25,1021.82,kWh,
2534,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 14:57:25,524.55,kWh,
2535,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 15:27:25,385.15,kWh,
2536,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 15:57:25,155.76,kWh,
2537,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 16:27:25,602.36,kWh,
2538,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 16:57:25,1278.71,kWh,
2539,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 17:27:25,937.58,kWh,
2540,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 17:57:25,608.37,kWh,
2541,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 18:27:25,1275.25,kWh,
2542,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 18:57:25,1480.51,kWh,
2543,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 19:27:25,196.05,kWh,
2544,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 19:57:25,1314.38,kWh,
2545,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 20:27:25,1280.06,kWh,
2546,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 20:57:25,623.35,kWh,
2547,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 21:27:25,734.38,kWh,
2548,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 21:57:25,783.0,kWh,
2549,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 22:27:25,1238.52,kWh,
2550,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 22:57:25,273.97,kWh,
2551,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 23:27:25,1147.24,kWh,
2552,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-10 23:57:25,962.66,kWh,
2553,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 00:27:25,1048.47,kWh,
2554,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 00:57:25,676.49,kWh,
2555,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 01:27:25,650.31,kWh,
2556,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 01:57:25,645.82,kWh,
2557,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 02:27:25,120.18,kWh,
2558,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 02:57:25,592.75,kWh,
2559,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 03:27:25,950.15,kWh,
2560,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 03:57:25,282.84,kWh,
2561,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 04:27:25,1493.11,kWh,
2562,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 04:57:25,707.59,kWh,
2563,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 05:27:25,388.97,kWh,
2564,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 05:57:25,1287.62,kWh,
2565,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 06:27:25,1251.85,kWh,
2566,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 06:57:25,398.36,kWh,
2567,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 07:27:25,985.05,kWh,
2568,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 07:57:25,650.86,kWh,
2569,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 08:27:25,1336.41,kWh,
2570,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 08:57:25,538.9,kWh,
2571,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 09:27:25,443.73,kWh,
2572,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 09:57:25,388.68,kWh,
2573,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 10:27:25,554.86,kWh,
2574,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 10:57:25,1049.41,kWh,
2575,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 11:27:25,153.3,kWh,
2576,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 11:57:25,370.18,kWh,
2577,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 12:27:25,186.61,kWh,
2578,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 12:57:25,964.94,kWh,
2579,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 13:27:25,632.36,kWh,
2580,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 13:57:25,1080.5,kWh,
2581,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 14:27:25,721.08,kWh,
2582,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 14:57:25,256.54,kWh,
2583,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 15:27:25,557.79,kWh,
2584,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 15:57:25,471.49,kWh,
2585,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 16:27:25,1435.19,kWh,
2586,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 16:57:25,377.45,kWh,
2587,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 17:27:25,1373.93,kWh,
2588,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 17:57:25,576.02,kWh,
2589,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 18:27:25,607.97,kWh,
2590,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 18:57:25,1044.77,kWh,
2591,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 19:27:25,1244.91,kWh,
2592,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 19:57:25,927.12,kWh,
2593,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 20:27:25,615.96,kWh,
2594,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 20:57:25,639.15,kWh,
2595,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 21:27:25,510.88,kWh,
2596,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 21:57:25,320.95,kWh,
2597,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 22:27:25,1021.79,kWh,
2598,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 22:57:25,794.64,kWh,
2599,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 23:27:25,243.64,kWh,
2600,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-11 23:57:25,1486.52,kWh,
2601,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 00:27:25,1465.47,kWh,
2602,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 00:57:25,1283.19,kWh,
2603,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 01:27:25,754.01,kWh,
2604,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 01:57:25,1423.33,kWh,
2605,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 02:27:25,331.94,kWh,
2606,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 02:57:25,188.13,kWh,
2607,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 03:27:25,1261.49,kWh,
2608,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 03:57:25,1265.09,kWh,
2609,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 04:27:25,1344.26,kWh,
2610,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 04:57:25,794.84,kWh,
2611,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 05:27:25,1290.09,kWh,
2612,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 05:57:25,1414.17,kWh,
2613,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 06:27:25,1239.55,kWh,
2614,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 06:57:25,953.93,kWh,
2615,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 07:27:25,118.58,kWh,
2616,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 07:57:25,949.63,kWh,
2617,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 08:27:25,953.3,kWh,
2618,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 08:57:25,252.38,kWh,
2619,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 09:27:25,1419.33,kWh,
2620,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 09:57:25,111.07,kWh,
2621,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 10:27:25,179.33,kWh,
2622,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 10:57:25,195.44,kWh,
2623,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 11:27:25,1249.83,kWh,
2624,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 11:57:25,994.44,kWh,
2625,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 12:27:25,801.39,kWh,
2626,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 12:57:25,1101.02,kWh,
2627,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 13:27:25,106.67,kWh,
2628,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 13:57:25,1046.81,kWh,
2629,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 14:27:25,1006.47,kWh,
2630,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 14:57:25,806.93,kWh,
2631,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 15:27:25,1065.3,kWh,
2632,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 15:57:25,688.97,kWh,
2633,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 16:27:25,743.54,kWh,
2634,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 16:57:25,1186.9,kWh,
2635,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 17:27:25,706.4,kWh,
2636,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 17:57:25,1187.75,kWh,
2637,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 18:27:25,481.82,kWh,
2638,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 18:57:25,751.56,kWh,
2639,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 19:27:25,1108.11,kWh,
2640,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 19:57:25,937.37,kWh,
2641,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 20:27:25,978.05,kWh,
2642,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 20:57:25,162.23,kWh,
2643,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 21:27:25,1080.55,kWh,
2644,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 21:57:25,625.7,kWh,
2645,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 22:27:25,808.2,kWh,
2646,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 22:57:25,806.03,kWh,
2647,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 23:27:25,368.35,kWh,
2648,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-12 23:57:25,121.51,kWh,
2649,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-13 00:27:25,803.42,kWh,
2650,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-13 00:57:25,1419.99,kWh,
2651,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-13 01:27:25,229.53,kWh,
2652,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-13 01:57:25,1329.23,kWh,
2653,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-13 02:27:25,1035.06,kWh,
2654,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-13 02:57:25,719.35,kWh,
2655,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-13 03:27:25,637.51,kWh,
2656,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-13 03:57:25,960.03,kWh,
2657,22d829f2-da8c-4f37-aba0-8a6ce888a812,2025-12-13 04:27:25,746.76,kWh,
